source,target,type,weight
5954502,797971200,Directed,1
5954502,2163310968,Directed,1
5954502,75919854,Directed,1
858015257335353348,32660008,Directed,1
858015257335353348,67318883,Directed,1
858015257335353348,2601258594,Directed,1
858015257335353348,946886773,Directed,1
858015257335353348,737056442,Directed,1
858015257335353348,106086098,Directed,1
858015257335353348,411064560,Directed,1
858015257335353348,797971200,Directed,1
858015257335353348,764021907171663872,Directed,1
858015257335353348,533536556,Directed,1
858015257335353348,231187264,Directed,1
858015257335353348,630367566,Directed,1
858015257335353348,47148388,Directed,1
858015257335353348,1524419966,Directed,1
858015257335353348,108036479,Directed,1
858015257335353348,4124637371,Directed,1
858015257335353348,38666681,Directed,1
858015257335353348,14668733,Directed,1
858015257335353348,551174114,Directed,1
858015257335353348,3193917928,Directed,1
858015257335353348,75919854,Directed,1
806216310,106086098,Directed,1
806216310,290650341,Directed,1
806216310,701362882429263872,Directed,1
806216310,1004909329,Directed,1
806216310,774339360,Directed,1
806216310,3248658911,Directed,1
806216310,169122143,Directed,1
806216310,2304802170,Directed,1
806216310,636429203,Directed,1
806216310,1558004148,Directed,1
806216310,4124637371,Directed,1
206018589,67318883,Directed,1
206018589,797971200,Directed,1
206018589,630367566,Directed,1
206018589,75919854,Directed,1
507877406,2422623238,Directed,1
507877406,288246284,Directed,1
507877406,401477209,Directed,1
507877406,32660008,Directed,1
507877406,2333848675,Directed,1
507877406,946886773,Directed,1
507877406,335553215,Directed,1
507877406,237300872,Directed,1
507877406,1941673615,Directed,1
507877406,195830419,Directed,1
507877406,106086098,Directed,1
507877406,233548506,Directed,1
507877406,290650341,Directed,1
507877406,621285612,Directed,1
507877406,411064560,Directed,1
507877406,797971200,Directed,1
507877406,3108464907,Directed,1
507877406,106853150,Directed,1
507877406,533536556,Directed,1
507877406,344992558,Directed,1
507877406,3248658911,Directed,1
507877406,47148388,Directed,1
507877406,532567918,Directed,1
507877406,2163310968,Directed,1
507877406,1524419966,Directed,1
507877406,1092215178,Directed,1
507877406,250912657,Directed,1
507877406,1686757266,Directed,1
507877406,80641348,Directed,1
507877406,175334832,Directed,1
507877406,4124637371,Directed,1
507877406,1308602820,Directed,1
507877406,75919854,Directed,1
507877406,501944828,Directed,1
2520223776,195830419,Directed,1
2520223776,1004909329,Directed,1
2520223776,294753579,Directed,1
2520223776,630367566,Directed,1
2520223776,755316620,Directed,1
2520223776,3193917928,Directed,1
2520223776,501944828,Directed,1
35673776,1524419966,Directed,1
35673776,551174114,Directed,1
35673776,75919854,Directed,1
757576794123931648,425096207,Directed,1
757576794123931648,236918471,Directed,1
757576794123931648,986846172,Directed,1
757576794123931648,2304802170,Directed,1
758236802998206465,237300872,Directed,1
758236802998206465,106086098,Directed,1
758236802998206465,322233579,Directed,1
758236802998206465,3248658911,Directed,1
758236802998206465,169122143,Directed,1
758236802998206465,2163310968,Directed,1
758236802998206465,1524419966,Directed,1
758236802998206465,175334832,Directed,1
758236802998206465,4124637371,Directed,1
758236802998206465,75919854,Directed,1
1006485510,32660008,Directed,1
1006485510,831804464,Directed,1
1006485510,946886773,Directed,1
1006485510,237300872,Directed,1
1006485510,246973630,Directed,1
1006485510,106086098,Directed,1
1006485510,701362882429263872,Directed,1
1006485510,797971200,Directed,1
1006485510,1004909329,Directed,1
1006485510,774339360,Directed,1
1006485510,533536556,Directed,1
1006485510,344992558,Directed,1
1006485510,3248658911,Directed,1
1006485510,231187264,Directed,1
1006485510,2940722500,Directed,1
1006485510,795078984,Directed,1
1006485510,630367566,Directed,1
1006485510,169122143,Directed,1
1006485510,1524419966,Directed,1
1006485510,1543913862,Directed,1
1006485510,636429203,Directed,1
1006485510,4124637371,Directed,1
1006485510,551174114,Directed,1
1006485510,3193917928,Directed,1
1006485510,75919854,Directed,1
1006485510,138098169,Directed,1
1006485510,501944828,Directed,1
701040678,625979067,Directed,1
701040678,400393919,Directed,1
701040678,532567918,Directed,1
155576359,2422623238,Directed,1
155576359,2747566647,Directed,1
155576359,237300872,Directed,1
155576359,625979067,Directed,1
155576359,106086098,Directed,1
155576359,475746939,Directed,1
155576359,290650341,Directed,1
155576359,621285612,Directed,1
155576359,344992558,Directed,1
155576359,2163310968,Directed,1
155576359,1524419966,Directed,1
155576359,175334832,Directed,1
155576359,236443603,Directed,1
155576359,75919854,Directed,1
2445072732,67318883,Directed,1
2445072732,246973630,Directed,1
2445072732,106086098,Directed,1
2445072732,533536556,Directed,1
2445072732,900508574,Directed,1
2445072732,4124637371,Directed,1
2445072732,798600121,Directed,1
181172854,32660008,Directed,1
181172854,946886773,Directed,1
181172854,452944514,Directed,1
181172854,237300872,Directed,1
181172854,106086098,Directed,1
181172854,411064560,Directed,1
181172854,598187305,Directed,1
181172854,797971200,Directed,1
181172854,2785386766,Directed,1
181172854,1004909329,Directed,1
181172854,533536556,Directed,1
181172854,2723185474,Directed,1
181172854,2940722500,Directed,1
181172854,630367566,Directed,1
181172854,2545544532,Directed,1
181172854,47148388,Directed,1
181172854,1524419966,Directed,1
181172854,755316620,Directed,1
181172854,175334832,Directed,1
181172854,4124637371,Directed,1
181172854,551174114,Directed,1
181172854,75919854,Directed,1
181172854,138098169,Directed,1
754689074930352128,1536995378,Directed,1
754689074930352128,344161473,Directed,1
754689074930352128,411064560,Directed,1
754689074930352128,797971200,Directed,1
754689074930352128,630367566,Directed,1
754689074930352128,2545544532,Directed,1
754689074930352128,75919854,Directed,1
2868721708,114288729,Directed,1
2868721708,2297687756,Directed,1
2868721708,106086098,Directed,1
2868721708,3248658911,Directed,1
2868721708,169122143,Directed,1
2868721708,636429203,Directed,1
846204973,203065438,Directed,1
846204973,106086098,Directed,1
846204973,1524419966,Directed,1
846204973,900508574,Directed,1
470908799,53332060,Directed,1
470908799,2304802170,Directed,1
470908799,108036479,Directed,1
97969570,195830419,Directed,1
97969570,475746939,Directed,1
97969570,568107376,Directed,1
97969570,796800012122521600,Directed,1
97969570,75919854,Directed,1
1948846128,831804464,Directed,1
1948846128,53332060,Directed,1
1948846128,195830419,Directed,1
1948846128,1040695459,Directed,1
1948846128,574221482,Directed,1
1948846128,344161473,Directed,1
1948846128,236918471,Directed,1
1948846128,106086098,Directed,1
1948846128,533536556,Directed,1
1948846128,2566158898,Directed,1
1948846128,630367566,Directed,1
1948846128,532567918,Directed,1
1948846128,1543913862,Directed,1
1948846128,1686757266,Directed,1
1948846128,903639980,Directed,1
1948846128,798600121,Directed,1
1948846128,75919854,Directed,1
1536995378,106086098,Directed,1
1536995378,411064560,Directed,1
1536995378,797971200,Directed,1
1536995378,533536556,Directed,1
1536995378,231187264,Directed,1
1536995378,630367566,Directed,1
1536995378,1524419966,Directed,1
1536995378,4124637371,Directed,1
1536995378,443551180,Directed,1
1620052020,67318883,Directed,1
1620052020,946886773,Directed,1
1620052020,106086098,Directed,1
1620052020,797971200,Directed,1
1620052020,533536556,Directed,1
1620052020,231187264,Directed,1
1620052020,630367566,Directed,1
1620052020,2545544532,Directed,1
1620052020,1524419966,Directed,1
1620052020,4124637371,Directed,1
1018357813,592007767,Directed,1
1018357813,926535049,Directed,1
1018357813,891177368,Directed,1
1018357813,1339439076,Directed,1
1018357813,2289439224,Directed,1
2874955830,401477209,Directed,1
2874955830,237300872,Directed,1
2874955830,195830419,Directed,1
2874955830,400393919,Directed,1
2874955830,106086098,Directed,1
2874955830,764021907171663872,Directed,1
2874955830,4759048456,Directed,1
2874955830,533536556,Directed,1
2874955830,2304802170,Directed,1
2874955830,1524419966,Directed,1
2874955830,4124637371,Directed,1
2874955830,1308602820,Directed,1
2874955830,3558853576,Directed,1
2874955830,75919854,Directed,1
2874955830,501944828,Directed,1
2980948026,2422623238,Directed,1
2980948026,288246284,Directed,1
2980948026,930518624,Directed,1
2980948026,592007767,Directed,1
2980948026,53332060,Directed,1
2980948026,237300872,Directed,1
2980948026,195830419,Directed,1
2980948026,625979067,Directed,1
2980948026,2297687756,Directed,1
2980948026,621285612,Directed,1
2980948026,181709561,Directed,1
2980948026,2394728189,Directed,1
2980948026,371736833,Directed,1
2980948026,1004909329,Directed,1
2980948026,344992558,Directed,1
2980948026,169122143,Directed,1
2980948026,2163310968,Directed,1
2980948026,2304802170,Directed,1
2980948026,926535049,Directed,1
2980948026,636429203,Directed,1
2980948026,175334832,Directed,1
2980948026,345944506,Directed,1
2980948026,2289439224,Directed,1
2980948026,138098169,Directed,1
2980948026,501944828,Directed,1
1337342689,294753579,Directed,1
1337342689,231187264,Directed,1
1337342689,1524419966,Directed,1
1337342689,75919854,Directed,1
221370428,335553215,Directed,1
221370428,452944514,Directed,1
221370428,246973630,Directed,1
221370428,106086098,Directed,1
221370428,797971200,Directed,1
221370428,231187264,Directed,1
221370428,1524419966,Directed,1
2304802170,401477209,Directed,1
2304802170,592007767,Directed,1
2304802170,335553215,Directed,1
2304802170,237300872,Directed,1
2304802170,1040695459,Directed,1
2304802170,625979067,Directed,1
2304802170,400393919,Directed,1
2304802170,236918471,Directed,1
2304802170,106086098,Directed,1
2304802170,2394728189,Directed,1
2304802170,4759048456,Directed,1
2304802170,3248658911,Directed,1
2304802170,350224188,Directed,1
2304802170,2940722500,Directed,1
2304802170,630367566,Directed,1
2304802170,1524419966,Directed,1
2304802170,926535049,Directed,1
2304802170,175334832,Directed,1
2304802170,1558004148,Directed,1
2304802170,345944506,Directed,1
2304802170,75919854,Directed,1
2304802170,501944828,Directed,1
337116246,67318883,Directed,1
337116246,53332060,Directed,1
337116246,335553215,Directed,1
337116246,69729458,Directed,1
337116246,106086098,Directed,1
337116246,231187264,Directed,1
337116246,1524419966,Directed,1
337116246,1686757266,Directed,1
2935580919,831804464,Directed,1
2935580919,2333848675,Directed,1
2935580919,946886773,Directed,1
2935580919,237300872,Directed,1
2935580919,1941673615,Directed,1
2935580919,195830419,Directed,1
2935580919,737056442,Directed,1
2935580919,106086098,Directed,1
2935580919,322233579,Directed,1
2935580919,1004909329,Directed,1
2935580919,2163310968,Directed,1
2935580919,1524419966,Directed,1
2935580919,636429203,Directed,1
2935580919,175334832,Directed,1
2935580919,4124637371,Directed,1
2935580919,1308602820,Directed,1
2935580919,75919854,Directed,1
2935580919,2289439224,Directed,1
2935580919,138098169,Directed,1
2935580919,2690340858,Directed,1
2380171328,704783919930068994,Directed,1
2380171328,195830419,Directed,1
2380171328,574221482,Directed,1
2380171328,755316620,Directed,1
2380171328,1308602820,Directed,1
301378912,32660008,Directed,1
301378912,946886773,Directed,1
301378912,335553215,Directed,1
301378912,4249561767,Directed,1
301378912,411064560,Directed,1
301378912,598187305,Directed,1
301378912,797971200,Directed,1
301378912,533536556,Directed,1
301378912,2723185474,Directed,1
301378912,630367566,Directed,1
301378912,2163310968,Directed,1
301378912,1686757266,Directed,1
301378912,175334832,Directed,1
301378912,75919854,Directed,1
301378912,501944828,Directed,1
4656142402,946886773,Directed,1
4656142402,737056442,Directed,1
4656142402,106086098,Directed,1
4656142402,764021907171663872,Directed,1
4656142402,1004909329,Directed,1
4656142402,774339360,Directed,1
4656142402,533536556,Directed,1
4656142402,3248658911,Directed,1
4656142402,350224188,Directed,1
4656142402,2940722500,Directed,1
4656142402,169122143,Directed,1
4656142402,2163310968,Directed,1
4656142402,1524419966,Directed,1
4656142402,926535049,Directed,1
4656142402,175334832,Directed,1
4656142402,4124637371,Directed,1
4656142402,1339439076,Directed,1
4656142402,75919854,Directed,1
447440907,697562296059588608,Directed,1
447440907,32660008,Directed,1
447440907,946886773,Directed,1
447440907,106086098,Directed,1
447440907,797971200,Directed,1
447440907,2940722500,Directed,1
447440907,532567918,Directed,1
447440907,1524419966,Directed,1
447440907,75919854,Directed,1
447440907,501944828,Directed,1
191668292,797971200,Directed,1
191668292,231187264,Directed,1
191668292,630367566,Directed,1
191668292,1524419966,Directed,1
191668292,75919854,Directed,1
635571894,2422623238,Directed,1
635571894,237300872,Directed,1
635571894,475746939,Directed,1
635571894,797971200,Directed,1
635571894,231187264,Directed,1
635571894,630367566,Directed,1
635571894,1686757266,Directed,1
635571894,4124637371,Directed,1
635571894,75919854,Directed,1
185378886,797971200,Directed,1
185378886,175334832,Directed,1
185378886,551174114,Directed,1
185378886,75919854,Directed,1
127500359,195830419,Directed,1
127500359,797971200,Directed,1
127500359,630367566,Directed,1
127500359,501944828,Directed,1
278472777,67318883,Directed,1
278472777,946886773,Directed,1
278472777,106086098,Directed,1
278472777,797971200,Directed,1
278472777,630367566,Directed,1
278472777,551174114,Directed,1
278472777,75919854,Directed,1
228188235,704783919930068994,Directed,1
228188235,401477209,Directed,1
228188235,195830419,Directed,1
228188235,574221482,Directed,1
228188235,344992558,Directed,1
228188235,2723185474,Directed,1
228188235,169122143,Directed,1
228188235,2163310968,Directed,1
228188235,755316620,Directed,1
228188235,1308602820,Directed,1
228188235,75919854,Directed,1
228188235,501944828,Directed,1
3125041228,288246284,Directed,1
3125041228,401477209,Directed,1
3125041228,2163310968,Directed,1
3125041228,227821453,Directed,1
3125041228,75919854,Directed,1
2851502093,32660008,Directed,1
2851502093,2333848675,Directed,1
2851502093,246973630,Directed,1
2851502093,411064560,Directed,1
2851502093,797971200,Directed,1
2851502093,231187264,Directed,1
2851502093,795078984,Directed,1
2851502093,630367566,Directed,1
